state,year,month,day,n_incidents,is_weekend,is_summer
Tennessee,2016,3,4,6,0,0
Tennessee,2016,3,5,4,1,0
Tennessee,2016,3,6,8,1,0
Tennessee,2016,3,7,4,0,0
Tennessee,2016,3,8,6,0,0
Tennessee,2016,3,9,3,0,0
Tennessee,2016,3,10,4,0,0
Tennessee,2016,3,11,6,0,0
Tennessee,2016,3,12,4,1,0
Tennessee,2016,3,13,5,1,0
Tennessee,2016,3,14,5,0,0
Tennessee,2016,3,15,4,0,0
Tennessee,2016,3,16,8,0,0
Tennessee,2016,3,17,3,0,0
Tennessee,2016,3,18,8,0,0
Tennessee,2016,3,19,7,1,0
Tennessee,2016,3,20,2,1,0
Tennessee,2016,3,21,3,0,0
Tennessee,2016,3,22,6,0,0
Tennessee,2016,3,23,6,0,0
Tennessee,2016,3,24,8,0,0
Tennessee,2016,3,25,7,0,0
Tennessee,2016,3,26,6,1,0
Tennessee,2016,3,27,9,1,0
Tennessee,2016,3,28,8,0,0
Tennessee,2016,3,29,4,0,0
Tennessee,2016,3,30,5,0,0
Tennessee,2016,3,31,4,0,0
Tennessee,2016,4,1,7,0,0
Tennessee,2016,4,2,4,1,0
Tennessee,2016,4,3,10,1,0
Tennessee,2016,4,4,8,0,0
Tennessee,2016,4,5,5,0,0
Tennessee,2016,4,6,4,0,0
Tennessee,2016,4,7,2,0,0
Tennessee,2016,4,8,1,0,0
Tennessee,2016,4,9,4,1,0
Tennessee,2016,4,10,3,1,0
Tennessee,2016,4,11,5,0,0
Tennessee,2016,4,12,4,0,0
Tennessee,2016,4,13,4,0,0
Tennessee,2016,4,14,4,0,0
Tennessee,2016,4,15,6,0,0
Tennessee,2016,4,16,6,1,0
Tennessee,2016,4,17,4,1,0
Tennessee,2016,4,18,12,0,0
Tennessee,2016,4,19,11,0,0
Tennessee,2016,4,20,5,0,0
Tennessee,2016,4,21,5,0,0
Tennessee,2016,4,22,8,0,0
Tennessee,2016,4,23,4,1,0
Tennessee,2016,4,24,4,1,0
Tennessee,2016,4,25,4,0,0
Tennessee,2016,4,26,6,0,0
Tennessee,2016,4,27,7,0,0
Tennessee,2016,4,28,3,0,0
Tennessee,2016,4,29,4,0,0
Tennessee,2016,4,30,4,1,0
Tennessee,2016,5,1,13,1,0
Tennessee,2016,5,2,4,0,0
Tennessee,2016,5,3,6,0,0
Tennessee,2016,5,4,9,0,0
Tennessee,2016,5,5,5,0,0
Tennessee,2016,5,6,7,0,0
Tennessee,2016,5,7,6,1,0
Tennessee,2016,5,8,10,1,0
Tennessee,2016,5,9,8,0,0
Tennessee,2016,5,10,6,0,0
Tennessee,2016,5,11,4,0,0
Tennessee,2016,5,12,9,0,0
Tennessee,2016,5,13,7,0,0
Tennessee,2016,5,14,6,1,0
Tennessee,2016,5,15,6,1,0
Tennessee,2016,5,16,1,0,0
Tennessee,2016,5,17,5,0,0
Tennessee,2016,5,18,2,0,0
Tennessee,2016,5,19,6,0,0
Tennessee,2016,5,20,10,0,0
Tennessee,2016,5,21,4,1,0
Tennessee,2016,5,22,11,1,0
Tennessee,2016,5,23,3,0,0
Tennessee,2016,5,24,4,0,0
Tennessee,2016,5,25,8,0,0
Tennessee,2016,5,26,4,0,0
Tennessee,2016,5,27,6,0,0
Tennessee,2016,5,28,5,1,0
Tennessee,2016,5,29,1,1,0
Tennessee,2016,5,30,6,0,0
Tennessee,2016,5,31,3,0,0
Tennessee,2016,6,1,4,0,1
Tennessee,2016,6,2,4,0,1
Tennessee,2016,6,4,4,1,1
Tennessee,2016,6,5,10,1,1
Tennessee,2016,6,6,5,0,1
Tennessee,2016,6,7,7,0,1
Tennessee,2016,6,8,6,0,1
Tennessee,2016,6,9,2,0,1
Tennessee,2016,6,10,1,0,1
Tennessee,2016,6,11,4,1,1
Tennessee,2016,6,12,9,1,1
Tennessee,2016,6,13,4,0,1
Tennessee,2016,6,14,2,0,1
Tennessee,2016,6,15,3,0,1
Tennessee,2016,6,16,2,0,1
Tennessee,2016,6,18,4,1,1
Tennessee,2016,6,19,2,1,1
Tennessee,2016,6,20,5,0,1
Tennessee,2016,6,21,4,0,1
Tennessee,2016,6,22,5,0,1
Tennessee,2016,6,23,5,0,1
Tennessee,2016,6,24,2,0,1
Tennessee,2016,6,25,3,1,1
Tennessee,2016,6,26,5,1,1
Tennessee,2016,6,27,5,0,1
Tennessee,2016,6,28,5,0,1
Tennessee,2016,6,29,2,0,1
Tennessee,2016,6,30,5,0,1
Tennessee,2016,7,1,3,0,1
Tennessee,2016,7,2,6,1,1
Tennessee,2016,7,3,4,1,1
Tennessee,2016,7,4,8,0,1
Tennessee,2016,7,5,6,0,1
Tennessee,2016,7,6,6,0,1
Tennessee,2016,7,7,6,0,1
Tennessee,2016,7,8,2,0,1
Tennessee,2016,7,9,2,1,1
Tennessee,2016,7,10,4,1,1
Tennessee,2016,7,11,3,0,1
Tennessee,2016,7,12,6,0,1
Tennessee,2016,7,13,7,0,1
Tennessee,2016,7,14,9,0,1
Tennessee,2016,7,15,4,0,1
Tennessee,2016,7,16,6,1,1
Tennessee,2016,7,17,3,1,1
Tennessee,2016,7,18,11,0,1
Tennessee,2016,7,19,5,0,1
Tennessee,2016,7,20,4,0,1
Tennessee,2016,7,21,5,0,1
Tennessee,2016,7,22,2,0,1
Tennessee,2016,7,23,9,1,1
Tennessee,2016,7,24,4,1,1
Tennessee,2016,7,25,5,0,1
Tennessee,2016,7,26,5,0,1
Tennessee,2016,7,27,7,0,1
Tennessee,2016,7,28,2,0,1
Tennessee,2016,7,29,8,0,1
Tennessee,2016,7,30,5,1,1
Tennessee,2016,7,31,2,1,1
Tennessee,2016,8,1,4,0,1
Tennessee,2016,8,2,4,0,1
Tennessee,2016,8,3,1,0,1
Tennessee,2016,8,4,8,0,1
Tennessee,2016,8,5,2,0,1
Tennessee,2016,8,6,5,1,1
Tennessee,2016,8,7,5,1,1
Tennessee,2016,8,8,13,0,1
Tennessee,2016,8,9,5,0,1
Tennessee,2016,8,10,5,0,1
Tennessee,2016,8,11,3,0,1
Tennessee,2016,8,12,2,0,1
Tennessee,2016,8,13,1,1,1
Tennessee,2016,8,14,10,1,1
Tennessee,2016,8,15,8,0,1
Tennessee,2016,8,16,4,0,1
Tennessee,2016,8,17,7,0,1
Tennessee,2016,8,18,2,0,1
Tennessee,2016,8,19,6,0,1
Tennessee,2016,8,20,7,1,1
Tennessee,2016,8,21,8,1,1
Tennessee,2016,8,22,6,0,1
Tennessee,2016,8,23,5,0,1
Tennessee,2016,8,24,2,0,1
Tennessee,2016,8,25,10,0,1
Tennessee,2016,8,26,7,0,1
Tennessee,2016,8,27,5,1,1
Tennessee,2016,8,28,5,1,1
Tennessee,2016,8,29,6,0,1
Tennessee,2016,8,30,6,0,1
Tennessee,2016,8,31,7,0,1
Tennessee,2016,9,1,5,0,0
Tennessee,2016,9,2,10,0,0
Tennessee,2016,9,3,7,1,0
Tennessee,2016,9,4,5,1,0
Tennessee,2016,9,5,6,0,0
Tennessee,2016,9,6,10,0,0
Tennessee,2016,9,7,7,0,0
Tennessee,2016,9,8,10,0,0
Tennessee,2016,9,9,3,0,0
Tennessee,2016,9,10,4,1,0
Tennessee,2016,9,11,3,1,0
Tennessee,2016,9,12,4,0,0
Tennessee,2016,9,13,8,0,0
Tennessee,2016,9,14,5,0,0
Tennessee,2016,9,15,3,0,0
Tennessee,2016,9,16,3,0,0
Tennessee,2016,9,17,6,1,0
Tennessee,2016,9,18,4,1,0
Tennessee,2016,9,19,4,0,0
Tennessee,2016,9,20,11,0,0
Tennessee,2016,9,21,4,0,0
Tennessee,2016,9,22,4,0,0
Tennessee,2016,9,23,4,0,0
Tennessee,2016,9,24,5,1,0
Tennessee,2016,9,25,10,1,0
Tennessee,2016,9,26,3,0,0
Tennessee,2016,9,27,10,0,0
Tennessee,2016,9,28,6,0,0
Tennessee,2016,9,29,8,0,0
Tennessee,2016,9,30,1,0,0
Tennessee,2016,10,1,6,1,0
Tennessee,2016,10,2,8,1,0
Tennessee,2016,10,3,2,0,0
Tennessee,2016,10,4,5,0,0
Tennessee,2016,10,5,6,0,0
Tennessee,2016,10,6,3,0,0
Tennessee,2016,10,7,3,0,0
Tennessee,2016,10,8,3,1,0
Tennessee,2016,10,9,3,1,0
Tennessee,2016,10,10,9,0,0
Tennessee,2016,10,11,9,0,0
Tennessee,2016,10,12,6,0,0
Tennessee,2016,10,13,6,0,0
Tennessee,2016,10,14,5,0,0
Tennessee,2016,10,15,5,1,0
Tennessee,2016,10,16,12,1,0
Tennessee,2016,10,17,2,0,0
Tennessee,2016,10,18,8,0,0
Tennessee,2016,10,19,6,0,0
Tennessee,2016,10,20,4,0,0
Tennessee,2016,10,21,10,0,0
Tennessee,2016,10,23,9,1,0
Tennessee,2016,10,24,8,0,0
Tennessee,2016,10,25,9,0,0
Tennessee,2016,10,26,6,0,0
Tennessee,2016,10,27,2,0,0
Tennessee,2016,10,28,3,0,0
Tennessee,2016,10,29,4,1,0
Tennessee,2016,10,30,4,1,0
Tennessee,2016,10,31,9,0,0
Tennessee,2016,11,1,9,0,0
Tennessee,2016,11,2,5,0,0
Tennessee,2016,11,3,6,0,0
Tennessee,2016,11,4,7,0,0
Tennessee,2016,11,5,7,1,0
Tennessee,2016,11,6,3,1,0
Tennessee,2016,11,7,7,0,0
Tennessee,2016,11,8,5,0,0
Tennessee,2016,11,9,3,0,0
Tennessee,2016,11,10,8,0,0
Tennessee,2016,11,11,1,0,0
Tennessee,2016,11,12,4,1,0
Tennessee,2016,11,13,11,1,0
Tennessee,2016,11,14,3,0,0
Tennessee,2016,11,15,10,0,0
Tennessee,2016,11,16,5,0,0
Tennessee,2016,11,17,2,0,0
Tennessee,2016,11,18,7,0,0
Tennessee,2016,11,19,3,1,0
Tennessee,2016,11,20,2,1,0
Tennessee,2016,11,21,4,0,0
Tennessee,2016,11,22,8,0,0
Tennessee,2016,11,23,4,0,0
Tennessee,2016,11,24,10,0,0
Tennessee,2016,11,25,5,0,0
Tennessee,2016,11,26,10,1,0
Tennessee,2016,11,27,5,1,0
Tennessee,2016,11,28,8,0,0
Tennessee,2016,11,29,4,0,0
Tennessee,2016,11,30,4,0,0
Tennessee,2016,12,1,3,0,0
Tennessee,2016,12,2,11,0,0
Tennessee,2016,12,3,4,1,0
Tennessee,2016,12,4,4,1,0
Tennessee,2016,12,5,6,0,0
Tennessee,2016,12,6,4,0,0
Tennessee,2016,12,7,6,0,0
Tennessee,2016,12,8,6,0,0
Tennessee,2016,12,9,18,0,0
Tennessee,2016,12,10,2,1,0
Tennessee,2016,12,11,1,1,0
Tennessee,2016,12,12,6,0,0
Tennessee,2016,12,13,6,0,0
Tennessee,2016,12,14,7,0,0
Tennessee,2016,12,15,3,0,0
Tennessee,2016,12,16,4,0,0
Tennessee,2016,12,17,9,1,0
Tennessee,2016,12,18,2,1,0
Tennessee,2016,12,19,6,0,0
Tennessee,2016,12,20,6,0,0
Tennessee,2016,12,21,5,0,0
Tennessee,2016,12,22,12,0,0
Tennessee,2016,12,23,6,0,0
Tennessee,2016,12,24,3,1,0
Tennessee,2016,12,25,4,1,0
Tennessee,2016,12,26,4,0,0
Tennessee,2016,12,27,11,0,0
Tennessee,2016,12,28,4,0,0
Tennessee,2016,12,29,6,0,0
Tennessee,2016,12,30,8,0,0
Tennessee,2016,12,31,4,1,0
Tennessee,2017,1,1,7,1,0
Tennessee,2017,1,2,5,0,0
Tennessee,2017,1,3,4,0,0
Tennessee,2017,1,4,4,0,0
Tennessee,2017,1,5,4,0,0
Tennessee,2017,1,6,4,0,0
Tennessee,2017,1,8,5,1,0
Tennessee,2017,1,9,8,0,0
Tennessee,2017,1,10,3,0,0
Tennessee,2017,1,11,4,0,0
Tennessee,2017,1,12,8,0,0
Tennessee,2017,1,13,4,0,0
Tennessee,2017,1,14,9,1,0
Tennessee,2017,1,15,1,1,0
Tennessee,2017,1,16,4,0,0
Tennessee,2017,1,17,5,0,0
Tennessee,2017,1,18,10,0,0
Tennessee,2017,1,19,3,0,0
Tennessee,2017,1,20,9,0,0
Tennessee,2017,1,21,8,1,0
Tennessee,2017,1,22,8,1,0
Tennessee,2017,1,23,4,0,0
Tennessee,2017,1,25,2,0,0
Tennessee,2017,1,26,3,0,0
Tennessee,2017,1,27,5,0,0
Tennessee,2017,1,28,3,1,0
Tennessee,2017,1,29,4,1,0
Tennessee,2017,1,30,6,0,0
Tennessee,2017,1,31,6,0,0
Tennessee,2017,2,1,5,0,0
Tennessee,2017,2,2,3,0,0
Tennessee,2017,2,3,2,0,0
Tennessee,2017,2,4,1,1,0
Tennessee,2017,2,5,6,1,0
Tennessee,2017,2,6,2,0,0
Tennessee,2017,2,7,3,0,0
Tennessee,2017,2,8,1,0,0
Tennessee,2017,2,9,6,0,0
Tennessee,2017,2,10,5,0,0
Tennessee,2017,2,11,8,1,0
Tennessee,2017,2,12,6,1,0
Tennessee,2017,2,13,6,0,0
Tennessee,2017,2,14,4,0,0
Tennessee,2017,2,15,2,0,0
Tennessee,2017,2,16,5,0,0
Tennessee,2017,2,17,4,0,0
Tennessee,2017,2,18,6,1,0
Tennessee,2017,2,19,8,1,0
Tennessee,2017,2,20,8,0,0
Tennessee,2017,2,21,9,0,0
Tennessee,2017,2,22,1,0,0
Tennessee,2017,2,23,8,0,0
Tennessee,2017,2,24,5,0,0
Tennessee,2017,2,25,4,1,0
Tennessee,2017,2,26,3,1,0
Tennessee,2017,2,27,6,0,0
Tennessee,2017,2,28,5,0,0
Tennessee,2017,3,1,5,0,0
Tennessee,2017,3,2,1,0,0
Tennessee,2017,3,3,3,0,0
Tennessee,2017,3,4,3,1,0
Tennessee,2017,3,5,5,1,0
Tennessee,2017,3,6,2,0,0
Tennessee,2017,3,7,9,0,0
Tennessee,2017,3,8,3,0,0
Tennessee,2017,3,9,5,0,0
Tennessee,2017,3,10,4,0,0
Tennessee,2017,3,11,6,1,0
Tennessee,2017,3,12,6,1,0
Tennessee,2017,3,13,7,0,0
Tennessee,2017,3,14,7,0,0
Tennessee,2017,3,15,7,0,0
Tennessee,2017,3,16,11,0,0
Tennessee,2017,3,17,7,0,0
Tennessee,2017,3,18,4,1,0
Tennessee,2017,3,19,7,1,0
Tennessee,2017,3,20,8,0,0
Tennessee,2017,3,21,8,0,0
Tennessee,2017,3,22,4,0,0
Tennessee,2017,3,23,6,0,0
Tennessee,2017,3,24,4,0,0
Tennessee,2017,3,25,6,1,0
Tennessee,2017,3,26,7,1,0
Tennessee,2017,3,27,8,0,0
Tennessee,2017,3,28,5,0,0
Tennessee,2017,3,29,3,0,0
Tennessee,2017,3,30,13,0,0
Tennessee,2017,3,31,2,0,0
Tennessee,2017,4,1,3,1,0
Tennessee,2017,4,2,5,1,0
Tennessee,2017,4,3,3,0,0
Tennessee,2017,4,4,5,0,0
Tennessee,2017,4,5,8,0,0
Tennessee,2017,4,6,5,0,0
Tennessee,2017,4,7,10,0,0
Tennessee,2017,4,8,3,1,0
Tennessee,2017,4,9,8,1,0
Tennessee,2017,4,10,4,0,0
Tennessee,2017,4,11,10,0,0
Tennessee,2017,4,12,7,0,0
Tennessee,2017,4,13,7,0,0
Tennessee,2017,4,14,4,0,0
Tennessee,2017,4,15,9,1,0
Tennessee,2017,4,16,7,1,0
Tennessee,2017,4,17,13,0,0
Tennessee,2017,4,18,4,0,0
Tennessee,2017,4,19,4,0,0
Tennessee,2017,4,20,9,0,0
Tennessee,2017,4,21,4,0,0
Tennessee,2017,4,22,4,1,0
Tennessee,2017,4,23,5,1,0
Tennessee,2017,4,24,8,0,0
Tennessee,2017,4,25,9,0,0
Tennessee,2017,4,26,8,0,0
Tennessee,2017,4,27,2,0,0
Tennessee,2017,4,28,7,0,0
Tennessee,2017,4,29,6,1,0
Tennessee,2017,4,30,3,1,0
Tennessee,2017,5,1,12,0,0
Tennessee,2017,5,2,4,0,0
Tennessee,2017,5,3,9,0,0
Tennessee,2017,5,4,5,0,0
Tennessee,2017,5,5,5,0,0
Tennessee,2017,5,6,3,1,0
Tennessee,2017,5,7,1,1,0
Tennessee,2017,5,8,9,0,0
Tennessee,2017,5,9,2,0,0
Tennessee,2017,5,10,4,0,0
Tennessee,2017,5,11,5,0,0
Tennessee,2017,5,12,7,0,0
Tennessee,2017,5,13,6,1,0
Tennessee,2017,5,14,5,1,0
Tennessee,2017,5,15,6,0,0
Tennessee,2017,5,16,6,0,0
Tennessee,2017,5,17,9,0,0
Tennessee,2017,5,18,5,0,0
Tennessee,2017,5,19,7,0,0
Tennessee,2017,5,20,6,1,0
Tennessee,2017,5,21,6,1,0
Tennessee,2017,5,22,6,0,0
Tennessee,2017,5,23,10,0,0
Tennessee,2017,5,24,7,0,0
Tennessee,2017,5,25,4,0,0
Tennessee,2017,5,26,11,0,0
Tennessee,2017,5,27,4,1,0
Tennessee,2017,5,28,6,1,0
Tennessee,2017,5,29,3,0,0
Tennessee,2017,5,30,6,0,0
Tennessee,2017,5,31,4,0,0
Tennessee,2017,6,1,4,0,1
Tennessee,2017,6,2,4,0,1
Tennessee,2017,6,3,3,1,1
Tennessee,2017,6,4,3,1,1
Tennessee,2017,6,5,2,0,1
Tennessee,2017,6,6,9,0,1
Tennessee,2017,6,7,3,0,1
Tennessee,2017,6,8,4,0,1
Tennessee,2017,6,9,2,0,1
Tennessee,2017,6,10,3,1,1
Tennessee,2017,6,11,2,1,1
Tennessee,2017,6,12,1,0,1
Tennessee,2017,6,13,5,0,1
Tennessee,2017,6,14,4,0,1
Tennessee,2017,6,15,10,0,1
Tennessee,2017,6,16,5,0,1
Tennessee,2017,6,17,2,1,1
Tennessee,2017,6,18,2,1,1
Tennessee,2017,6,19,5,0,1
Tennessee,2017,6,20,10,0,1
Tennessee,2017,6,21,10,0,1
Tennessee,2017,6,22,4,0,1
Tennessee,2017,6,23,9,0,1
Tennessee,2017,6,24,3,1,1
Tennessee,2017,6,25,2,1,1
Tennessee,2017,6,26,7,0,1
Tennessee,2017,6,27,2,0,1
Tennessee,2017,6,28,2,0,1
Tennessee,2017,6,29,4,0,1
Tennessee,2017,6,30,3,0,1
Tennessee,2017,7,1,4,1,1
Tennessee,2017,7,2,4,1,1
Tennessee,2017,7,3,2,0,1
Tennessee,2017,7,4,8,0,1
Tennessee,2017,7,5,5,0,1
Tennessee,2017,7,6,4,0,1
Tennessee,2017,7,7,7,0,1
Tennessee,2017,7,8,7,1,1
Tennessee,2017,7,9,4,1,1
Tennessee,2017,7,10,4,0,1
Tennessee,2017,7,11,6,0,1
Tennessee,2017,7,12,2,0,1
Tennessee,2017,7,13,4,0,1
Tennessee,2017,7,14,2,0,1
Tennessee,2017,7,15,4,1,1
Tennessee,2017,7,16,6,1,1
Tennessee,2017,7,17,5,0,1
Tennessee,2017,7,18,8,0,1
Tennessee,2017,7,19,4,0,1
Tennessee,2017,7,20,6,0,1
Tennessee,2017,7,21,4,0,1
Tennessee,2017,7,22,4,1,1
Tennessee,2017,7,23,5,1,1
Tennessee,2017,7,24,5,0,1
Tennessee,2017,7,25,10,0,1
Tennessee,2017,7,26,3,0,1
Tennessee,2017,7,27,7,0,1
Tennessee,2017,7,28,4,0,1
Tennessee,2017,7,29,5,1,1
Tennessee,2017,7,30,11,1,1
Tennessee,2017,7,31,5,0,1
Tennessee,2017,8,1,6,0,1
Tennessee,2017,8,2,6,0,1
Tennessee,2017,8,3,7,0,1
Tennessee,2017,8,4,4,0,1
Tennessee,2017,8,5,5,1,1
Tennessee,2017,8,6,6,1,1
Tennessee,2017,8,7,3,0,1
Tennessee,2017,8,8,9,0,1
Tennessee,2017,8,9,5,0,1
Tennessee,2017,8,10,4,0,1
Tennessee,2017,8,11,3,0,1
Tennessee,2017,8,12,5,1,1
Tennessee,2017,8,13,4,1,1
Tennessee,2017,8,14,7,0,1
Tennessee,2017,8,15,6,0,1
Tennessee,2017,8,16,4,0,1
Tennessee,2017,8,17,2,0,1
Tennessee,2017,8,18,3,0,1
Tennessee,2017,8,19,6,1,1
Tennessee,2017,8,20,5,1,1
Tennessee,2017,8,21,6,0,1
Tennessee,2017,8,22,3,0,1
Tennessee,2017,8,23,3,0,1
Tennessee,2017,8,24,3,0,1
Tennessee,2017,8,25,9,0,1
Tennessee,2017,8,26,2,1,1
Tennessee,2017,8,27,4,1,1
Tennessee,2017,8,28,5,0,1
Tennessee,2017,8,29,7,0,1
Tennessee,2017,8,30,3,0,1
Tennessee,2017,8,31,3,0,1
Tennessee,2017,9,1,5,0,0
Tennessee,2017,9,2,5,1,0
Tennessee,2017,9,3,3,1,0
Tennessee,2017,9,4,7,0,0
Tennessee,2017,9,5,4,0,0
Tennessee,2017,9,6,3,0,0
Tennessee,2017,9,7,2,0,0
Tennessee,2017,9,8,3,0,0
Tennessee,2017,9,9,3,1,0
Tennessee,2017,9,11,3,0,0
Tennessee,2017,9,12,3,0,0
Tennessee,2017,9,13,5,0,0
Tennessee,2017,9,14,4,0,0
Tennessee,2017,9,15,6,0,0
Tennessee,2017,9,16,2,1,0
Tennessee,2017,9,17,2,1,0
Tennessee,2017,9,18,2,0,0
Tennessee,2017,9,19,2,0,0
Tennessee,2017,9,20,6,0,0
Tennessee,2017,9,22,1,0,0
Tennessee,2017,9,23,6,1,0
Tennessee,2017,9,24,7,1,0
Tennessee,2017,9,25,1,0,0
Tennessee,2017,9,26,1,0,0
Tennessee,2017,9,27,4,0,0
Tennessee,2017,9,28,3,0,0
Tennessee,2017,9,29,7,0,0
Tennessee,2017,9,30,6,1,0
Tennessee,2017,10,1,2,1,0
Tennessee,2017,10,2,4,0,0
Tennessee,2017,10,3,3,0,0
Tennessee,2017,10,4,7,0,0
Tennessee,2017,10,5,8,0,0
Tennessee,2017,10,6,5,0,0
Tennessee,2017,10,7,1,1,0
Tennessee,2017,10,8,4,1,0
Tennessee,2017,10,9,6,0,0
Tennessee,2017,10,10,8,0,0
Tennessee,2017,10,11,2,0,0
Tennessee,2017,10,12,5,0,0
Tennessee,2017,10,13,5,0,0
Tennessee,2017,10,14,5,1,0
Tennessee,2017,10,15,2,1,0
Tennessee,2017,10,16,2,0,0
Tennessee,2017,10,17,4,0,0
Tennessee,2017,10,18,3,0,0
Tennessee,2017,10,19,1,0,0
Tennessee,2017,10,20,9,0,0
Tennessee,2017,10,21,7,1,0
Tennessee,2017,10,22,2,1,0
Tennessee,2017,10,23,4,0,0
Tennessee,2017,10,24,4,0,0
Tennessee,2017,10,25,11,0,0
Tennessee,2017,10,26,4,0,0
Tennessee,2017,10,27,3,0,0
Tennessee,2017,10,28,6,1,0
Tennessee,2017,10,29,4,1,0
Tennessee,2017,10,30,4,0,0
Tennessee,2017,10,31,3,0,0
Tennessee,2017,11,1,7,0,0
Tennessee,2017,11,2,3,0,0
Tennessee,2017,11,3,4,0,0
Tennessee,2017,11,4,8,1,0
Tennessee,2017,11,5,6,1,0
Tennessee,2017,11,6,2,0,0
Tennessee,2017,11,7,5,0,0
Tennessee,2017,11,8,6,0,0
Tennessee,2017,11,9,6,0,0
Tennessee,2017,11,10,4,0,0
Tennessee,2017,11,11,9,1,0
Tennessee,2017,11,12,8,1,0
Tennessee,2017,11,13,4,0,0
Tennessee,2017,11,14,3,0,0
Tennessee,2017,11,15,3,0,0
Tennessee,2017,11,16,4,0,0
Tennessee,2017,11,17,4,0,0
Tennessee,2017,11,18,5,1,0
Tennessee,2017,11,19,3,1,0
Tennessee,2017,11,20,3,0,0
Tennessee,2017,11,21,2,0,0
Tennessee,2017,11,23,3,0,0
Tennessee,2017,11,24,7,0,0
Tennessee,2017,11,25,7,1,0
Tennessee,2017,11,26,6,1,0
Tennessee,2017,11,27,3,0,0
Tennessee,2017,11,28,4,0,0
Tennessee,2017,11,29,2,0,0
Tennessee,2017,11,30,3,0,0
Tennessee,2017,12,1,2,0,0
Tennessee,2017,12,2,4,1,0
Tennessee,2017,12,3,9,1,0
Tennessee,2017,12,4,3,0,0
Tennessee,2017,12,5,3,0,0
Tennessee,2017,12,6,1,0,0
Tennessee,2017,12,7,5,0,0
Tennessee,2017,12,8,3,0,0
Tennessee,2017,12,9,6,1,0
Tennessee,2017,12,10,6,1,0
Tennessee,2017,12,11,8,0,0
Tennessee,2017,12,12,1,0,0
Tennessee,2017,12,13,2,0,0
Tennessee,2017,12,14,7,0,0
Tennessee,2017,12,15,3,0,0
Tennessee,2017,12,16,6,1,0
Tennessee,2017,12,17,5,1,0
Tennessee,2017,12,18,6,0,0
Tennessee,2017,12,19,8,0,0
Tennessee,2017,12,20,3,0,0
Tennessee,2017,12,21,3,0,0
Tennessee,2017,12,22,4,0,0
Tennessee,2017,12,23,2,1,0
Tennessee,2017,12,24,1,1,0
Tennessee,2017,12,25,4,0,0
Tennessee,2017,12,26,5,0,0
Tennessee,2017,12,27,2,0,0
Tennessee,2017,12,28,5,0,0
Tennessee,2017,12,29,3,0,0
Tennessee,2017,12,30,5,1,0
Tennessee,2017,12,31,2,1,0
Texas,2014,1,1,12,0,0
Texas,2014,1,2,15,0,0
Texas,2014,1,3,7,0,0
Texas,2014,1,4,12,1,0
Texas,2014,1,5,10,1,0
Texas,2014,1,6,2,0,0
Texas,2014,1,7,5,0,0
Texas,2014,1,8,12,0,0
Texas,2014,1,9,10,0,0
Texas,2014,1,10,12,0,0
Texas,2014,1,11,4,1,0
Texas,2014,1,12,9,1,0
Texas,2014,1,13,9,0,0
Texas,2014,1,14,10,0,0
Texas,2014,1,15,19,0,0
Texas,2014,1,16,18,0,0
Texas,2014,1,17,9,0,0
Texas,2014,1,18,15,1,0
Texas,2014,1,19,6,1,0
Texas,2014,1,20,11,0,0
Texas,2014,1,21,9,0,0
Texas,2014,1,22,10,0,0
Texas,2014,1,23,7,0,0
Texas,2014,1,24,10,0,0
Texas,2014,1,25,9,1,0
Texas,2014,1,26,9,1,0
Texas,2014,1,27,6,0,0
Texas,2014,1,28,8,0,0
Texas,2014,1,29,9,0,0
Texas,2014,1,30,6,0,0
Texas,2014,1,31,15,0,0
Texas,2014,2,1,3,1,0
Texas,2014,2,2,5,1,0
Texas,2014,2,3,3,0,0
Texas,2014,2,4,4,0,0
Texas,2014,2,5,1,0,0
Texas,2014,2,6,12,0,0
Texas,2014,2,7,6,0,0
Texas,2014,2,8,9,1,0
Texas,2014,2,9,6,1,0
Texas,2014,2,10,5,0,0
Texas,2014,2,11,5,0,0
Texas,2014,2,12,13,0,0
Texas,2014,2,13,7,0,0
Texas,2014,2,14,5,0,0
Texas,2014,2,15,5,1,0
Texas,2014,2,16,7,1,0
Texas,2014,2,17,10,0,0
Texas,2014,2,18,2,0,0
Texas,2014,2,19,10,0,0
Texas,2014,2,20,11,0,0
Texas,2014,2,21,12,0,0
Texas,2014,2,22,7,1,0
Texas,2014,2,23,7,1,0
Texas,2014,2,24,3,0,0
Texas,2014,2,25,6,0,0
Texas,2014,2,26,5,0,0
Texas,2014,2,27,9,0,0
Texas,2014,2,28,3,0,0
Texas,2014,3,1,6,1,0
Texas,2014,3,2,5,1,0
Texas,2014,3,3,5,0,0
Texas,2014,3,4,3,0,0
Texas,2014,3,5,11,0,0
Texas,2014,3,6,7,0,0
Texas,2014,3,7,12,0,0
Texas,2014,3,8,3,1,0
Texas,2014,3,9,6,1,0
Texas,2014,3,10,6,0,0
Texas,2014,3,11,6,0,0
Texas,2014,3,12,2,0,0
Texas,2014,3,13,4,0,0
Texas,2014,3,14,5,0,0
Texas,2014,3,15,10,1,0
Texas,2014,3,16,12,1,0
Texas,2014,3,17,11,0,0
Texas,2014,3,18,12,0,0
Texas,2014,3,19,2,0,0
Texas,2014,3,20,6,0,0
Texas,2014,3,21,6,0,0
Texas,2014,3,22,6,1,0
Texas,2014,3,23,7,1,0
Texas,2014,3,24,5,0,0
Texas,2014,3,25,9,0,0
